product_id,week_start_date,stock_on_hand,status
P064,2025-03-16,144,In Stock
P064,2025-03-23,121,In Stock
P064,2025-03-30,257,In Stock
P064,2025-04-06,241,In Stock
P064,2025-04-13,216,In Stock
P064,2025-04-20,189,In Stock
P064,2025-04-27,169,In Stock
P064,2025-05-04,154,In Stock
P064,2025-05-11,125,In Stock
P064,2025-05-18,266,In Stock
P064,2025-05-25,243,In Stock
P064,2025-06-01,204,In Stock
P064,2025-06-08,176,In Stock
P064,2025-06-15,160,In Stock
P064,2025-06-22,123,In Stock
P064,2025-06-29,257,In Stock
P064,2025-07-06,237,In Stock
P064,2025-07-13,210,In Stock
P064,2025-07-20,200,In Stock
P064,2025-07-27,179,In Stock
P064,2025-08-03,152,In Stock
P064,2025-08-10,136,In Stock
P064,2025-08-17,115,In Stock
P064,2025-08-24,105,In Stock
P064,2025-08-31,245,In Stock
P064,2025-09-07,232,In Stock
P064,2025-09-14,205,In Stock
P064,2025-09-21,181,In Stock
P064,2025-09-28,169,In Stock
P064,2025-10-05,153,In Stock
P064,2025-10-12,138,In Stock
P064,2025-10-19,114,In Stock
P064,2025-10-26,261,In Stock
P064,2025-11-02,246,In Stock
P064,2025-11-09,229,In Stock
P064,2025-11-16,212,In Stock
P064,2025-11-23,181,In Stock
P064,2025-11-30,171,In Stock
P064,2025-12-07,108,In Stock
P064,2025-12-14,240,In Stock
P064,2025-12-21,183,In Stock
P064,2025-12-28,124,In Stock
P065,2025-01-05,212,In Stock
P065,2025-01-12,192,In Stock
P065,2025-01-19,179,In Stock
P065,2025-01-26,163,In Stock
P065,2025-02-02,126,In Stock
P065,2025-02-09,105,In Stock
P065,2025-02-16,246,In Stock
P065,2025-02-23,224,In Stock
P065,2025-03-02,193,In Stock
P065,2025-03-09,172,In Stock
P065,2025-03-16,147,In Stock
P065,2025-03-23,132,In Stock
P065,2025-03-30,109,In Stock
P065,2025-04-06,258,In Stock
P065,2025-04-13,233,In Stock
P065,2025-04-20,197,In Stock
P065,2025-04-27,162,In Stock
P065,2025-05-04,149,In Stock
P065,2025-05-11,135,In Stock
P065,2025-05-18,117,In Stock
P065,2025-05-25,261,In Stock
P065,2025-06-01,246,In Stock
P065,2025-06-08,206,In Stock
P065,2025-06-15,182,In Stock
P065,2025-06-22,149,In Stock
P065,2025-06-29,113,In Stock
P065,2025-07-06,271,In Stock
P065,2025-07-13,232,In Stock
P065,2025-07-20,211,In Stock
P065,2025-07-27,179,In Stock
P065,2025-08-03,163,In Stock
P065,2025-08-10,136,In Stock
P065,2025-08-17,108,In Stock
P065,2025-08-24,261,In Stock
P065,2025-08-31,245,In Stock
P065,2025-09-07,224,In Stock
P065,2025-09-14,193,In Stock
P065,2025-09-21,155,In Stock
P065,2025-09-28,139,In Stock
P065,2025-10-05,120,In Stock
P065,2025-10-12,263,In Stock
P065,2025-10-19,230,In Stock
P065,2025-10-26,199,In Stock
P065,2025-11-02,162,In Stock
P065,2025-11-09,123,In Stock
P065,2025-11-16,271,In Stock
P065,2025-11-23,232,In Stock
P065,2025-11-30,194,In Stock
P065,2025-12-07,160,In Stock
P065,2025-12-14,99,In Stock
P065,2025-12-21,219,In Stock
P065,2025-12-28,194,In Stock
P066,2025-01-05,181,In Stock
P066,2025-01-12,142,In Stock
P066,2025-01-19,117,In Stock
P066,2025-01-26,101,In Stock
P066,2025-02-02,355,In Stock
P066,2025-02-09,319,In Stock
P066,2025-02-16,285,In Stock
P066,2025-02-23,266,In Stock
P066,2025-03-02,252,In Stock
P066,2025-03-09,236,In Stock
P066,2025-03-16,222,In Stock
P066,2025-03-23,198,In Stock
P066,2025-03-30,170,In Stock
P066,2025-04-06,151,In Stock
P066,2025-04-13,134,In Stock
P066,2025-04-20,101,In Stock
P066,2025-04-27,83,In Stock
P066,2025-05-04,351,In Stock
P066,2025-05-11,312,In Stock
P066,2025-05-18,275,In Stock
P066,2025-05-25,244,In Stock
P066,2025-06-01,230,In Stock
P066,2025-06-08,215,In Stock
P066,2025-06-15,187,In Stock
P066,2025-06-22,161,In Stock
P066,2025-06-29,113,In Stock
P066,2025-07-06,94,In Stock
P066,2025-07-13,346,In Stock
P066,2025-07-20,322,In Stock
P066,2025-07-27,307,In Stock
P066,2025-08-03,297,In Stock
P066,2025-08-10,274,In Stock
P066,2025-08-17,247,In Stock
P066,2025-08-24,214,In Stock
P066,2025-08-31,194,In Stock
P066,2025-09-07,177,In Stock
P066,2025-09-14,146,In Stock
P066,2025-09-21,134,In Stock
P066,2025-09-28,111,In Stock
P066,2025-10-05,100,In Stock
P066,2025-10-12,350,In Stock
P066,2025-10-19,325,In Stock
P066,2025-10-26,310,In Stock
P066,2025-11-02,300,In Stock
P066,2025-11-09,277,In Stock
P066,2025-11-16,258,In Stock
P066,2025-11-23,243,In Stock
P066,2025-11-30,225,In Stock
P066,2025-12-07,197,In Stock
P066,2025-12-14,136,In Stock
P066,2025-12-21,117,In Stock
P066,2025-12-28,81,In Stock
P067,2025-01-05,245,In Stock
P067,2025-01-12,227,In Stock
P067,2025-01-19,211,In Stock
P067,2025-01-26,177,In Stock
P067,2025-02-02,154,In Stock
P067,2025-02-09,118,In Stock
P067,2025-02-16,93,In Stock
P067,2025-02-23,62,In Stock
P067,2025-03-02,37,In Stock
P067,2025-03-09,220,In Stock
P067,2025-03-16,201,In Stock
P067,2025-03-23,171,In Stock
P067,2025-03-30,156,In Stock
P067,2025-04-06,130,In Stock
P067,2025-04-13,120,In Stock
P067,2025-04-20,109,In Stock
P067,2025-04-27,73,In Stock
P067,2025-05-04,50,In Stock
P067,2025-05-11,37,In Stock
P067,2025-05-18,200,In Stock
P067,2025-05-25,182,In Stock
P067,2025-06-01,141,In Stock
P067,2025-06-08,122,In Stock
P067,2025-06-15,89,In Stock
P067,2025-06-22,50,In Stock
P067,2025-06-29,24,In Stock
P067,2025-07-06,186,In Stock
P067,2025-07-13,148,In Stock
P067,2025-07-20,135,In Stock
P067,2025-07-27,105,In Stock
P067,2025-08-03,69,In Stock
P067,2025-08-10,51,In Stock
P067,2025-08-17,213,In Stock
P067,2025-08-24,188,In Stock
P067,2025-08-31,176,In Stock
P067,2025-09-07,163,In Stock
P067,2025-09-14,130,In Stock
P067,2025-09-21,118,In Stock
P067,2025-09-28,96,In Stock
P067,2025-10-05,68,In Stock
P067,2025-10-12,30,In Stock
P067,2025-10-19,195,In Stock
P067,2025-10-26,165,In Stock
P067,2025-11-02,130,In Stock
P067,2025-11-09,120,In Stock
P067,2025-11-16,88,In Stock
P067,2025-11-23,56,In Stock
P067,2025-11-30,41,In Stock
P067,2025-12-07,185,In Stock
P067,2025-12-14,164,In Stock
P067,2025-12-21,143,In Stock
P067,2025-12-28,98,In Stock
P068,2025-01-05,347,In Stock
P068,2025-01-12,313,In Stock
P068,2025-01-19,287,In Stock
P068,2025-01-26,271,In Stock
P068,2025-02-02,249,In Stock
P068,2025-02-09,212,In Stock
P068,2025-02-16,192,In Stock
P068,2025-02-23,173,In Stock
P068,2025-03-02,157,In Stock
P068,2025-03-09,124,In Stock
P068,2025-03-16,109,In Stock
P068,2025-03-23,76,In Stock
P068,2025-03-30,66,In Stock
P068,2025-04-06,210,In Stock
P068,2025-04-13,176,In Stock
P068,2025-04-20,155,In Stock
P068,2025-04-27,142,In Stock
P068,2025-05-04,130,In Stock
P068,2025-05-11,115,In Stock
P068,2025-05-18,80,In Stock
P068,2025-05-25,213,In Stock
P068,2025-06-01,181,In Stock
P068,2025-06-08,153,In Stock
P068,2025-06-15,105,In Stock
P068,2025-06-22,82,In Stock
P068,2025-06-29,207,In Stock
P068,2025-07-06,187,In Stock
P068,2025-07-13,158,In Stock
P068,2025-07-20,124,In Stock
P068,2025-07-27,94,In Stock
P068,2025-08-03,72,In Stock
P068,2025-08-10,210,In Stock
P068,2025-08-17,182,In Stock
P068,2025-08-24,170,In Stock
P068,2025-08-31,149,In Stock
P068,2025-09-07,121,In Stock
P068,2025-09-14,104,In Stock
P068,2025-09-21,81,In Stock
P068,2025-09-28,220,In Stock
P068,2025-10-05,202,In Stock
P068,2025-10-12,168,In Stock
P068,2025-10-19,135,In Stock
P068,2025-10-26,109,In Stock
P068,2025-11-02,94,In Stock
P068,2025-11-09,81,In Stock
P068,2025-11-16,68,In Stock
P068,2025-11-23,210,In Stock
P068,2025-11-30,189,In Stock
P068,2025-12-07,128,In Stock
P068,2025-12-14,109,In Stock
P068,2025-12-21,63,In Stock
P068,2025-12-28,163,In Stock
P069,2025-01-05,369,In Stock
P069,2025-01-12,357,In Stock
P069,2025-01-19,319,In Stock
P069,2025-01-26,290,In Stock
P069,2025-02-02,277,In Stock
P069,2025-02-09,246,In Stock
P069,2025-02-16,236,In Stock
P069,2025-02-23,226,In Stock
P069,2025-03-02,199,In Stock
P069,2025-03-09,186,In Stock
P069,2025-03-16,154,In Stock
P069,2025-03-23,123,In Stock
P069,2025-03-30,99,In Stock
P069,2025-04-06,169,In Stock
P069,2025-04-13,135,In Stock
P069,2025-04-20,103,In Stock
P069,2025-04-27,172,In Stock
P069,2025-05-04,142,In Stock
P069,2025-05-11,111,In Stock
P069,2025-05-18,92,In Stock
P069,2025-05-25,164,In Stock
P069,2025-06-01,131,In Stock
P069,2025-06-08,191,In Stock
P069,2025-06-15,147,In Stock
P069,2025-06-22,107,In Stock
P069,2025-06-29,186,In Stock
P069,2025-07-06,157,In Stock
P069,2025-07-13,136,In Stock
P069,2025-07-20,111,In Stock
P069,2025-07-27,97,In Stock
P069,2025-08-03,165,In Stock
P069,2025-08-10,140,In Stock
P069,2025-08-17,114,In Stock
P069,2025-08-24,188,In Stock
P069,2025-08-31,150,In Stock
P069,2025-09-07,126,In Stock
P069,2025-09-14,104,In Stock
P069,2025-09-21,193,In Stock
P069,2025-09-28,157,In Stock
P069,2025-10-05,127,In Stock
P069,2025-10-12,116,In Stock
P069,2025-10-19,99,In Stock
P069,2025-10-26,186,In Stock
P069,2025-11-02,170,In Stock
P069,2025-11-09,151,In Stock
P069,2025-11-16,117,In Stock
P069,2025-11-23,104,In Stock
P069,2025-11-30,190,In Stock
P069,2025-12-07,158,In Stock
P069,2025-12-14,135,In Stock
P069,2025-12-21,114,In Stock
P069,2025-12-28,184,In Stock
P070,2025-01-05,309,In Stock
P070,2025-01-12,282,In Stock
P070,2025-01-19,247,In Stock
P070,2025-01-26,219,In Stock
P070,2025-02-02,196,In Stock
P070,2025-02-09,163,In Stock
P070,2025-02-16,143,In Stock
P070,2025-02-23,110,In Stock
P070,2025-03-02,99,In Stock
P070,2025-03-09,212,In Stock
P070,2025-03-16,201,In Stock
P070,2025-03-23,190,In Stock
P070,2025-03-30,171,In Stock
P070,2025-04-06,139,In Stock
P070,2025-04-13,115,In Stock
P070,2025-04-20,84,In Stock
P070,2025-04-27,212,In Stock
P070,2025-05-04,192,In Stock
P070,2025-05-11,166,In Stock
P070,2025-05-18,139,In Stock
P070,2025-05-25,116,In Stock
P070,2025-06-01,83,In Stock
P070,2025-06-08,201,In Stock
P070,2025-06-15,174,In Stock
P070,2025-06-22,128,In Stock
P070,2025-06-29,96,In Stock
P070,2025-07-06,213,In Stock
P070,2025-07-13,198,In Stock
P070,2025-07-20,187,In Stock
P070,2025-07-27,176,In Stock
P070,2025-08-03,151,In Stock
P070,2025-08-10,140,In Stock
P070,2025-08-17,123,In Stock
P070,2025-08-24,84,In Stock
P070,2025-08-31,217,In Stock
P070,2025-09-07,207,In Stock
P070,2025-09-14,194,In Stock
P070,2025-09-21,174,In Stock
P070,2025-09-28,145,In Stock
P070,2025-10-05,129,In Stock
P070,2025-10-12,102,In Stock
P070,2025-10-19,89,In Stock
P070,2025-10-26,212,In Stock
P070,2025-11-02,174,In Stock
P070,2025-11-09,136,In Stock
P070,2025-11-16,116,In Stock
P070,2025-11-23,96,In Stock
P070,2025-11-30,216,In Stock
P070,2025-12-07,180,In Stock
P070,2025-12-14,137,In Stock
P070,2025-12-21,96,In Stock
P070,2025-12-28,199,In Stock
P071,2025-01-05,348,In Stock
P071,2025-01-12,323,In Stock
P071,2025-01-19,302,In Stock
P071,2025-01-26,283,In Stock
P071,2025-02-02,246,In Stock
P071,2025-02-09,221,In Stock
P071,2025-02-16,209,In Stock
P071,2025-02-23,192,In Stock
P071,2025-03-02,156,In Stock
P071,2025-03-09,125,In Stock
P071,2025-03-16,94,In Stock
P071,2025-03-23,205,In Stock
P071,2025-03-30,172,In Stock
P071,2025-04-06,161,In Stock
P071,2025-04-13,130,In Stock
P071,2025-04-20,120,In Stock
P071,2025-04-27,82,In Stock
P071,2025-05-04,204,In Stock
P071,2025-05-11,170,In Stock
P071,2025-05-18,157,In Stock
P071,2025-05-25,144,In Stock
P071,2025-06-01,121,In Stock
P071,2025-06-08,106,In Stock
P071,2025-06-15,88,In Stock
P071,2025-06-22,220,In Stock
P071,2025-06-29,180,In Stock
P071,2025-07-06,152,In Stock
P071,2025-07-13,142,In Stock
P071,2025-07-20,123,In Stock
P071,2025-07-27,92,In Stock
P071,2025-08-03,198,In Stock
P071,2025-08-10,177,In Stock
P071,2025-08-17,158,In Stock
P071,2025-08-24,147,In Stock
P071,2025-08-31,122,In Stock
P071,2025-09-07,105,In Stock
P071,2025-09-14,82,In Stock
P071,2025-09-21,189,In Stock
P071,2025-09-28,165,In Stock
P071,2025-10-05,140,In Stock
P071,2025-10-12,120,In Stock
P071,2025-10-19,99,In Stock
P071,2025-10-26,88,In Stock
P071,2025-11-02,220,In Stock
P071,2025-11-09,181,In Stock
P071,2025-11-16,169,In Stock
P071,2025-11-23,151,In Stock
P071,2025-11-30,124,In Stock
P071,2025-12-07,219,In Stock
P071,2025-12-14,191,In Stock
P071,2025-12-21,168,In Stock
P071,2025-12-28,141,In Stock
P072,2025-01-05,254,In Stock
P072,2025-01-12,229,In Stock
P072,2025-01-19,209,In Stock
P072,2025-01-26,178,In Stock
P072,2025-02-02,165,In Stock
P072,2025-02-09,138,In Stock
P072,2025-02-16,106,In Stock
P072,2025-02-23,71,In Stock
P072,2025-03-02,204,In Stock
P072,2025-03-09,167,In Stock
P072,2025-03-16,129,In Stock
P072,2025-03-23,115,In Stock
P072,2025-03-30,84,In Stock
P072,2025-04-06,69,In Stock
P072,2025-04-13,201,In Stock
P072,2025-04-20,167,In Stock
P072,2025-04-27,130,In Stock
P072,2025-05-04,119,In Stock
P072,2025-05-11,98,In Stock
P072,2025-05-18,67,In Stock
P072,2025-05-25,220,In Stock
P072,2025-06-01,172,In Stock
P072,2025-06-08,135,In Stock
P072,2025-06-15,86,In Stock
P072,2025-06-22,230,In Stock
P072,2025-06-29,181,In Stock
P072,2025-07-06,159,In Stock
P072,2025-07-13,123,In Stock
P072,2025-07-20,92,In Stock
P072,2025-07-27,60,In Stock
P072,2025-08-03,205,In Stock
P072,2025-08-10,191,In Stock
P072,2025-08-17,162,In Stock
P072,2025-08-24,140,In Stock
P072,2025-08-31,102,In Stock
P072,2025-09-07,80,In Stock
P072,2025-09-14,61,In Stock
P072,2025-09-21,208,In Stock
P072,2025-09-28,184,In Stock
P072,2025-10-05,157,In Stock
P072,2025-10-12,130,In Stock
P072,2025-10-19,119,In Stock
P072,2025-10-26,87,In Stock
P072,2025-11-02,67,In Stock
P072,2025-11-09,216,In Stock
P072,2025-11-16,196,In Stock
P072,2025-11-23,183,In Stock
P072,2025-11-30,159,In Stock
P072,2025-12-07,104,In Stock
P072,2025-12-14,218,In Stock
P072,2025-12-21,157,In Stock
P072,2025-12-28,121,In Stock
P073,2025-01-05,302,In Stock
P073,2025-01-12,283,In Stock
P073,2025-01-19,262,In Stock
P073,2025-01-26,240,In Stock
P073,2025-02-02,222,In Stock
P073,2025-02-09,186,In Stock
P073,2025-02-16,156,In Stock
P073,2025-02-23,134,In Stock
P073,2025-03-02,119,In Stock
P073,2025-03-09,104,In Stock
P073,2025-03-16,84,In Stock
P073,2025-03-23,231,In Stock
P073,2025-03-30,195,In Stock
P073,2025-04-06,175,In Stock
P073,2025-04-13,156,In Stock
P073,2025-04-20,124,In Stock
P073,2025-04-27,100,In Stock
P073,2025-05-04,78,In Stock
P073,2025-05-11,221,In Stock
P073,2025-05-18,204,In Stock
P073,2025-05-25,190,In Stock
P073,2025-06-01,176,In Stock
P073,2025-06-08,144,In Stock
P073,2025-06-15,116,In Stock
P073,2025-06-22,80,In Stock
P073,2025-06-29,232,In Stock
P073,2025-07-06,208,In Stock
P073,2025-07-13,193,In Stock
P073,2025-07-20,176,In Stock
P073,2025-07-27,143,In Stock
P073,2025-08-03,120,In Stock
P073,2025-08-10,106,In Stock
P073,2025-08-17,80,In Stock
P073,2025-08-24,224,In Stock
P073,2025-08-31,208,In Stock
P073,2025-09-07,190,In Stock
P073,2025-09-14,165,In Stock
P073,2025-09-21,138,In Stock
P073,2025-09-28,101,In Stock
P073,2025-10-05,79,In Stock
P073,2025-10-12,227,In Stock
P073,2025-10-19,208,In Stock
P073,2025-10-26,198,In Stock
P073,2025-11-02,168,In Stock
P073,2025-11-09,141,In Stock
P073,2025-11-16,113,In Stock
P073,2025-11-23,102,In Stock
P073,2025-11-30,241,In Stock
P073,2025-12-07,218,In Stock
P073,2025-12-14,182,In Stock
P073,2025-12-21,161,In Stock
P073,2025-12-28,129,In Stock
P074,2025-01-05,250,In Stock
P074,2025-01-12,239,In Stock
P074,2025-01-19,223,In Stock
P074,2025-01-26,199,In Stock
P074,2025-02-02,163,In Stock
P074,2025-02-09,124,In Stock
P074,2025-02-16,96,In Stock
P074,2025-02-23,77,In Stock
P074,2025-03-02,217,In Stock
P074,2025-03-09,188,In Stock
P074,2025-03-16,165,In Stock
P074,2025-03-23,152,In Stock
P074,2025-03-30,118,In Stock
P074,2025-04-06,98,In Stock
P074,2025-04-13,86,In Stock
P074,2025-04-20,54,In Stock
P074,2025-04-27,201,In Stock
P074,2025-05-04,185,In Stock
P074,2025-05-11,150,In Stock
P074,2025-05-18,130,In Stock
P074,2025-05-25,103,In Stock
P074,2025-06-01,55,In Stock
P074,2025-06-08,199,In Stock
P074,2025-06-15,170,In Stock
P074,2025-06-22,151,In Stock
P074,2025-06-29,102,In Stock
P074,2025-07-06,84,In Stock
P074,2025-07-13,53,In Stock
P074,2025-07-20,214,In Stock
P074,2025-07-27,188,In Stock
P074,2025-08-03,151,In Stock
P074,2025-08-10,130,In Stock
P074,2025-08-17,117,In Stock
P074,2025-08-24,88,In Stock
P074,2025-08-31,63,In Stock
P074,2025-09-07,198,In Stock
P074,2025-09-14,165,In Stock
P074,2025-09-21,146,In Stock
P074,2025-09-28,111,In Stock
P074,2025-10-05,72,In Stock
P074,2025-10-12,207,In Stock
P074,2025-10-19,191,In Stock
P074,2025-10-26,172,In Stock
P074,2025-11-02,156,In Stock
P074,2025-11-09,124,In Stock
P074,2025-11-16,87,In Stock
P074,2025-11-23,60,In Stock
P074,2025-11-30,215,In Stock
P074,2025-12-07,160,In Stock
P074,2025-12-14,112,In Stock
P074,2025-12-21,66,In Stock
P074,2025-12-28,203,In Stock
P075,2025-01-05,188,In Stock
P075,2025-01-12,175,In Stock
P075,2025-01-19,162,In Stock
P075,2025-01-26,139,In Stock
P075,2025-02-02,102,In Stock
P075,2025-02-09,84,In Stock
P075,2025-02-16,62,In Stock
P075,2025-02-23,266,In Stock
P075,2025-03-02,229,In Stock
P075,2025-03-09,204,In Stock
P075,2025-03-16,194,In Stock
P075,2025-03-23,182,In Stock
P075,2025-03-30,154,In Stock
P075,2025-04-06,137,In Stock
P075,2025-04-13,110,In Stock
P075,2025-04-20,95,In Stock
P075,2025-04-27,59,In Stock
P075,2025-05-04,271,In Stock
P075,2025-05-11,233,In Stock
P075,2025-05-18,198,In Stock
P075,2025-05-25,183,In Stock
P075,2025-06-01,134,In Stock
P075,2025-06-08,116,In Stock
P075,2025-06-15,89,In Stock
P075,2025-06-22,66,In Stock
P075,2025-06-29,284,In Stock
P075,2025-07-06,258,In Stock
P075,2025-07-13,230,In Stock
P075,2025-07-20,204,In Stock
P075,2025-07-27,173,In Stock
P075,2025-08-03,148,In Stock
P075,2025-08-10,127,In Stock
P075,2025-08-17,115,In Stock
P075,2025-08-24,92,In Stock
P075,2025-08-31,66,In Stock
P075,2025-09-07,276,In Stock
P075,2025-09-14,251,In Stock
P075,2025-09-21,221,In Stock
P075,2025-09-28,200,In Stock
P075,2025-10-05,163,In Stock
P075,2025-10-12,130,In Stock
P075,2025-10-19,91,In Stock
P075,2025-10-26,80,In Stock
P075,2025-11-02,63,In Stock
P075,2025-11-09,283,In Stock
P075,2025-11-16,253,In Stock
P075,2025-11-23,228,In Stock
P075,2025-11-30,211,In Stock
P075,2025-12-07,145,In Stock
P075,2025-12-14,100,In Stock
P075,2025-12-21,66,In Stock
P075,2025-12-28,255,In Stock
P076,2025-01-05,279,In Stock
P076,2025-01-12,244,In Stock
P076,2025-01-19,220,In Stock
P076,2025-01-26,207,In Stock
P076,2025-02-02,168,In Stock
P076,2025-02-09,148,In Stock
P076,2025-02-16,133,In Stock
P076,2025-02-23,120,In Stock
P076,2025-03-02,102,In Stock
P076,2025-03-09,256,In Stock
P076,2025-03-16,244,In Stock
P076,2025-03-23,212,In Stock
P076,2025-03-30,175,In Stock
P076,2025-04-06,161,In Stock
P076,2025-04-13,137,In Stock
P076,2025-04-20,100,In Stock
P076,2025-04-27,254,In Stock
P076,2025-05-04,243,In Stock
P076,2025-05-11,231,In Stock
P076,2025-05-18,196,In Stock
P076,2025-05-25,166,In Stock
P076,2025-06-01,139,In Stock
P076,2025-06-08,107,In Stock
P076,2025-06-15,261,In Stock
P076,2025-06-22,237,In Stock
P076,2025-06-29,189,In Stock
P076,2025-07-06,165,In Stock
P076,2025-07-13,142,In Stock
P076,2025-07-20,119,In Stock
P076,2025-07-27,259,In Stock
P076,2025-08-03,237,In Stock
P076,2025-08-10,212,In Stock
P076,2025-08-17,173,In Stock
P076,2025-08-24,156,In Stock
P076,2025-08-31,139,In Stock
P076,2025-09-07,100,In Stock
P076,2025-09-14,246,In Stock
P076,2025-09-21,207,In Stock
P076,2025-09-28,181,In Stock
P076,2025-10-05,169,In Stock
P076,2025-10-12,159,In Stock
P076,2025-10-19,133,In Stock
P076,2025-10-26,270,In Stock
P076,2025-11-02,237,In Stock
P076,2025-11-09,212,In Stock
P076,2025-11-16,186,In Stock
P076,2025-11-23,152,In Stock
P076,2025-11-30,141,In Stock
P076,2025-12-07,252,In Stock
P076,2025-12-14,211,In Stock
P076,2025-12-21,183,In Stock
P076,2025-12-28,122,In Stock
P077,2025-01-05,382,In Stock
P077,2025-01-12,356,In Stock
P077,2025-01-19,320,In Stock
P077,2025-01-26,301,In Stock
P077,2025-02-02,286,In Stock
P077,2025-02-09,270,In Stock
P077,2025-02-16,236,In Stock
P077,2025-02-23,221,In Stock
P077,2025-03-02,207,In Stock
P077,2025-03-09,168,In Stock
P077,2025-03-16,157,In Stock
P077,2025-03-23,130,In Stock
P077,2025-03-30,97,In Stock
P077,2025-04-06,71,In Stock
P077,2025-04-13,38,In Stock
P077,2025-04-20,203,In Stock
P077,2025-04-27,168,In Stock
P077,2025-05-04,132,In Stock
P077,2025-05-11,100,In Stock
P077,2025-05-18,84,In Stock
P077,2025-05-25,54,In Stock
P077,2025-06-01,219,In Stock
P077,2025-06-08,199,In Stock
P077,2025-06-15,158,In Stock
P077,2025-06-22,138,In Stock
P077,2025-06-29,106,In Stock
P077,2025-07-06,85,In Stock
P077,2025-07-13,61,In Stock
P077,2025-07-20,37,In Stock
P077,2025-07-27,218,In Stock
P077,2025-08-03,207,In Stock
P077,2025-08-10,195,In Stock
P077,2025-08-17,167,In Stock
P077,2025-08-24,138,In Stock
P077,2025-08-31,101,In Stock
P077,2025-09-07,67,In Stock
P077,2025-09-14,233,In Stock
P077,2025-09-21,209,In Stock
P077,2025-09-28,184,In Stock
P077,2025-10-05,174,In Stock
P077,2025-10-12,150,In Stock
P077,2025-10-19,129,In Stock
P077,2025-10-26,113,In Stock
P077,2025-11-02,97,In Stock
P077,2025-11-09,77,In Stock
P077,2025-11-16,48,In Stock
P077,2025-11-23,211,In Stock
P077,2025-11-30,191,In Stock
P077,2025-12-07,145,In Stock
P077,2025-12-14,124,In Stock
P077,2025-12-21,79,In Stock
P077,2025-12-28,54,In Stock
P078,2025-01-05,198,In Stock
P078,2025-01-12,166,In Stock
P078,2025-01-19,127,In Stock
P078,2025-01-26,92,In Stock
P078,2025-02-02,250,In Stock
P078,2025-02-09,234,In Stock
P078,2025-02-16,197,In Stock
P078,2025-02-23,178,In Stock
P078,2025-03-02,164,In Stock
P078,2025-03-09,140,In Stock
P078,2025-03-16,119,In Stock
P078,2025-03-23,100,In Stock
P078,2025-03-30,262,In Stock
P078,2025-04-06,236,In Stock
P078,2025-04-13,207,In Stock
P078,2025-04-20,178,In Stock
P078,2025-04-27,158,In Stock
P078,2025-05-04,141,In Stock
P078,2025-05-11,117,In Stock
P078,2025-05-18,106,In Stock
P078,2025-05-25,80,In Stock
P078,2025-06-01,232,In Stock
P078,2025-06-08,213,In Stock
P078,2025-06-15,174,In Stock
P078,2025-06-22,126,In Stock
P078,2025-06-29,98,In Stock
P078,2025-07-06,253,In Stock
P078,2025-07-13,215,In Stock
P078,2025-07-20,198,In Stock
P078,2025-07-27,178,In Stock
P078,2025-08-03,154,In Stock
P078,2025-08-10,132,In Stock
P078,2025-08-17,105,In Stock
P078,2025-08-24,78,In Stock
P078,2025-08-31,237,In Stock
P078,2025-09-07,211,In Stock
P078,2025-09-14,180,In Stock
P078,2025-09-21,158,In Stock
P078,2025-09-28,120,In Stock
P078,2025-10-05,108,In Stock
P078,2025-10-12,263,In Stock
P078,2025-10-19,233,In Stock
P078,2025-10-26,200,In Stock
P078,2025-11-02,184,In Stock
P078,2025-11-09,146,In Stock
P078,2025-11-16,125,In Stock
P078,2025-11-23,112,In Stock
P078,2025-11-30,79,In Stock
P078,2025-12-07,208,In Stock
P078,2025-12-14,144,In Stock
P078,2025-12-21,81,In Stock
P078,2025-12-28,238,In Stock
P079,2025-01-05,232,In Stock
P079,2025-01-12,216,In Stock
P079,2025-01-19,202,In Stock
P079,2025-01-26,177,In Stock
P079,2025-02-02,157,In Stock
P079,2025-02-09,126,In Stock
P079,2025-02-16,114,In Stock
P079,2025-02-23,257,In Stock
P079,2025-03-02,237,In Stock
P079,2025-03-09,218,In Stock
P079,2025-03-16,186,In Stock
P079,2025-03-23,154,In Stock
P079,2025-03-30,143,In Stock
P079,2025-04-06,118,In Stock
P079,2025-04-13,260,In Stock
P079,2025-04-20,241,In Stock
P079,2025-04-27,214,In Stock
P079,2025-05-04,193,In Stock
P079,2025-05-11,176,In Stock
P079,2025-05-18,140,In Stock
P079,2025-05-25,105,In Stock
P079,2025-06-01,258,In Stock
P079,2025-06-08,212,In Stock
P079,2025-06-15,175,In Stock
P079,2025-06-22,133,In Stock
P079,2025-06-29,118,In Stock
P079,2025-07-06,103,In Stock
P079,2025-07-13,260,In Stock
P079,2025-07-20,248,In Stock
P079,2025-07-27,222,In Stock
P079,2025-08-03,204,In Stock
P079,2025-08-10,191,In Stock
P079,2025-08-17,160,In Stock
P079,2025-08-24,128,In Stock
P079,2025-08-31,117,In Stock
P079,2025-09-07,252,In Stock
P079,2025-09-14,215,In Stock
P079,2025-09-21,197,In Stock
P079,2025-09-28,174,In Stock
P079,2025-10-05,139,In Stock
P079,2025-10-12,119,In Stock
P079,2025-10-19,108,In Stock
P079,2025-10-26,246,In Stock
P079,2025-11-02,235,In Stock
P079,2025-11-09,199,In Stock
P079,2025-11-16,185,In Stock
P079,2025-11-23,169,In Stock
P079,2025-11-30,138,In Stock
P079,2025-12-07,115,In Stock
P079,2025-12-14,242,In Stock
P079,2025-12-21,223,In Stock
P079,2025-12-28,166,In Stock
