transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,total_amount,payment_method
T00319,2025-01-03 11:25:38,C4447,P069,2,44.4,0.0,88.8,Debit Card
T00320,2025-01-03 08:11:20,C3668,P056,1,110.57,0.0,110.57,Credit Card
T00321,2025-01-03 17:55:55,C2260,P035,3,203.1,0.15,517.9,Credit Card
T00322,2025-01-03 14:19:22,C1999,P074,3,57.6,0.0,172.8,Debit Card
T00323,2025-01-03 08:46:05,C3535,P011,1,413.83,0.0,413.83,Credit Card
T00324,2025-01-03 20:54:11,C3973,P030,1,261.77,0.0,261.77,Credit Card
T00325,2025-01-03 10:07:55,C2112,P011,4,413.83,0.0,1655.32,PayPal
T00326,2025-01-03 15:26:15,C2997,P007,1,233.2,0.0,233.2,Debit Card
T00327,2025-01-03 12:31:28,C3357,P100,1,275.17,0.0,275.17,PayPal
T00328,2025-01-03 14:15:52,C1763,P051,3,83.85,0.0,251.55,Debit Card
T00329,2025-01-03 20:55:24,C4461,P070,2,347.66,0.0,695.32,PayPal
T00330,2025-01-03 18:35:47,C1852,P033,3,35.02,0.15,89.3,Debit Card
T00331,2025-01-03 11:26:22,C0920,P090,3,273.3,0.0,819.9,Credit Card
T00332,2025-01-03 14:59:29,C1260,P066,1,25.42,0.0,25.42,PayPal
T00333,2025-01-03 18:23:47,C4566,P065,1,10.26,0.0,10.26,Credit Card
T00334,2025-01-03 14:22:37,C2522,P100,2,275.17,0.0,550.34,Credit Card
T00335,2025-01-03 13:41:18,C1636,P001,1,112.89,0.0,112.89,Credit Card
T00336,2025-01-03 11:46:57,C0699,P072,3,568.79,0.0,1706.37,Debit Card
T00337,2025-01-03 11:56:05,C0438,P069,1,44.4,0.0,44.4,Debit Card
T00338,2025-01-03 19:57:18,C2885,P072,3,568.79,0.0,1706.37,Credit Card
T00339,2025-01-03 19:26:51,C2670,P054,1,35.53,0.0,35.53,Debit Card
T00340,2025-01-03 20:53:11,C3181,P076,1,38.94,0.0,38.94,Credit Card
T00341,2025-01-03 13:12:59,C0635,P069,1,44.4,0.0,44.4,Credit Card
T00342,2025-01-03 19:04:45,C3580,P064,3,11.32,0.15,28.87,Credit Card
T00343,2025-01-03 21:16:26,C0672,P030,2,261.77,0.0,523.54,Credit Card
T00344,2025-01-03 17:53:03,C1814,P012,2,323.48,0.0,646.96,Credit Card
T00345,2025-01-03 15:25:32,C1810,P011,2,413.83,0.0,827.66,Credit Card
T00346,2025-01-03 19:12:20,C4592,P070,5,347.66,0.0,1738.3,PayPal
T00347,2025-01-03 11:36:24,C1643,P018,2,66.79,0.0,133.58,Cash
T00348,2025-01-03 14:02:18,C1910,P045,1,400.57,0.0,400.57,Debit Card
T00349,2025-01-03 14:16:12,C2146,P021,1,133.8,0.0,133.8,PayPal
T00350,2025-01-03 15:50:44,C2123,P024,3,533.86,0.15,1361.34,Credit Card
T00351,2025-01-03 15:07:44,C4082,P037,1,104.73,0.0,104.73,Credit Card
T00352,2025-01-03 09:29:02,C2275,P012,3,323.48,0.0,970.44,Debit Card
T00353,2025-01-03 20:25:16,C0520,P065,1,10.26,0.0,10.26,Debit Card
T00354,2025-01-03 13:02:56,C1727,P007,1,233.2,0.0,233.2,Credit Card
T00355,2025-01-03 08:29:14,C1924,P033,2,35.02,0.15,59.53,Debit Card
T00356,2025-01-03 15:29:22,C2188,P079,1,295.86,0.15,251.48,Credit Card
T00357,2025-01-03 19:38:58,C4182,P035,1,203.1,0.15,172.64,Debit Card
T00358,2025-01-03 15:08:07,C4393,P026,1,158.06,0.0,158.06,Credit Card
T00359,2025-01-03 13:32:47,C4517,P004,1,316.5,0.0,316.5,Credit Card
T00360,2025-01-03 08:44:10,C0288,P018,1,66.79,0.0,66.79,PayPal
T00361,2025-01-04 14:42:50,C2918,P063,1,119.39,0.0,119.39,Credit Card
T00362,2025-01-04 10:42:24,C0338,P094,2,458.76,0.0,917.52,Cash
T00363,2025-01-04 17:19:15,C4241,P071,1,405.93,0.0,405.93,Debit Card
T00364,2025-01-04 10:33:20,C2197,P069,1,44.4,0.0,44.4,Credit Card
T00365,2025-01-04 16:45:46,C4309,P065,1,10.26,0.0,10.26,Credit Card
T00366,2025-01-04 19:55:39,C1834,P057,2,191.35,0.0,382.7,PayPal
T00367,2025-01-04 08:24:55,C3853,P007,2,233.2,0.0,466.4,Debit Card
T00368,2025-01-04 21:58:13,C0139,P091,1,264.84,0.0,264.84,Debit Card
T00369,2025-01-04 20:18:07,C1164,P005,1,38.03,0.15,32.33,PayPal
T00370,2025-01-04 16:14:43,C0236,P012,2,323.48,0.0,646.96,PayPal
T00371,2025-01-04 09:00:46,C3747,P012,1,323.48,0.0,323.48,Debit Card
T00372,2025-01-04 08:00:52,C1262,P016,2,54.73,0.15,93.04,Credit Card
T00373,2025-01-04 09:03:16,C1466,P082,2,25.4,0.15,43.18,Debit Card
T00374,2025-01-04 09:38:56,C4069,P015,1,22.07,0.0,22.07,Cash
T00375,2025-01-04 13:09:41,C3414,P066,4,25.42,0.0,101.68,Credit Card
T00376,2025-01-04 20:36:25,C4799,P012,3,323.48,0.0,970.44,Credit Card
T00377,2025-01-04 18:38:24,C3871,P017,1,24.84,0.0,24.84,Cash
T00378,2025-01-04 20:45:17,C3228,P026,1,158.06,0.0,158.06,Credit Card
T00379,2025-01-04 13:50:25,C0310,P090,1,273.3,0.0,273.3,PayPal
T00380,2025-01-04 19:25:51,C4151,P015,2,22.07,0.0,44.14,PayPal
T00381,2025-01-04 12:20:41,C2100,P083,2,16.16,0.0,32.32,Credit Card
T00382,2025-01-04 15:52:01,C3905,P081,5,223.24,0.0,1116.2,PayPal
T00383,2025-01-04 21:33:11,C0608,P005,2,38.03,0.15,64.65,PayPal
T00384,2025-01-04 08:17:16,C2325,P079,3,295.86,0.15,754.44,Credit Card
T00385,2025-01-04 10:20:18,C4248,P068,2,193.06,0.15,328.2,Credit Card
T00386,2025-01-04 18:54:57,C1605,P012,3,323.48,0.0,970.44,PayPal
T00387,2025-01-04 18:17:52,C0434,P001,2,112.89,0.0,225.78,Credit Card
T00388,2025-01-04 20:02:49,C4879,P065,1,10.26,0.0,10.26,Credit Card
T00389,2025-01-04 11:27:08,C2284,P064,2,11.32,0.15,19.24,Credit Card
T00390,2025-01-04 16:37:06,C4480,P030,2,261.77,0.0,523.54,Cash
T00391,2025-01-04 08:34:46,C2741,P076,1,38.94,0.0,38.94,Credit Card
T00392,2025-01-04 09:08:25,C0976,P012,1,323.48,0.0,323.48,PayPal
T00393,2025-01-04 15:18:25,C2174,P066,1,25.42,0.0,25.42,PayPal
T00394,2025-01-04 21:55:09,C4268,P068,1,193.06,0.15,164.1,PayPal
T00395,2025-01-04 15:42:29,C1788,P012,2,323.48,0.0,646.96,Credit Card
T00396,2025-01-04 15:35:54,C3293,P031,2,25.6,0.15,43.52,Credit Card
T00397,2025-01-04 17:30:07,C3562,P018,3,66.79,0.0,200.37,Credit Card
T00398,2025-01-04 17:46:12,C2222,P009,1,177.65,0.0,177.65,PayPal
T00399,2025-01-04 12:29:56,C3268,P051,1,83.85,0.0,83.85,PayPal
T00400,2025-01-04 16:34:02,C3152,P076,1,38.94,0.0,38.94,Debit Card
T00401,2025-01-04 20:23:44,C3481,P014,1,142.42,0.0,142.42,Debit Card
T00402,2025-01-04 14:08:01,C1810,P002,1,106.0,0.0,106.0,Credit Card
T00403,2025-01-04 09:54:28,C2488,P050,1,319.97,0.0,319.97,PayPal
T00404,2025-01-04 15:02:32,C2085,P011,1,413.83,0.0,413.83,Credit Card
T00405,2025-01-04 17:06:29,C0083,P051,4,83.85,0.0,335.4,Credit Card
T00406,2025-01-04 18:37:28,C2357,P090,1,273.3,0.0,273.3,PayPal
T00407,2025-01-04 21:00:40,C0823,P072,4,568.79,0.0,2275.16,PayPal
T00408,2025-01-04 18:26:26,C4843,P007,1,233.2,0.0,233.2,PayPal
T00409,2025-01-04 13:28:04,C1804,P064,2,11.32,0.15,19.24,Credit Card
T00410,2025-01-04 10:28:40,C2052,P035,1,203.1,0.15,172.64,Debit Card
T00411,2025-01-04 14:51:12,C0609,P025,2,62.68,0.15,106.56,Credit Card
T00412,2025-01-04 08:59:19,C4093,P070,2,347.66,0.0,695.32,Credit Card
T00413,2025-01-04 10:05:42,C4621,P068,1,193.06,0.15,164.1,Credit Card
T00414,2025-01-04 08:58:46,C2424,P076,4,38.94,0.0,155.76,Credit Card
T00415,2025-01-04 11:32:32,C0501,P026,2,158.06,0.0,316.12,Credit Card
T00416,2025-01-04 13:53:40,C0189,P082,1,25.4,0.15,21.59,Credit Card
T00417,2025-01-04 21:45:58,C1030,P002,2,106.0,0.0,212.0,Credit Card
T00418,2025-01-04 14:05:50,C2056,P012,5,323.48,0.0,1617.4,PayPal
T00419,2025-01-04 10:36:21,C0993,P074,3,57.6,0.0,172.8,Credit Card
T00420,2025-01-04 13:07:23,C0469,P017,1,24.84,0.0,24.84,PayPal
T00421,2025-01-04 20:12:00,C3524,P095,3,34.67,0.0,104.01,Credit Card
T00422,2025-01-04 10:52:40,C2859,P100,2,275.17,0.0,550.34,PayPal
T00423,2025-01-04 11:31:04,C0041,P017,3,24.84,0.0,74.52,Credit Card
T00424,2025-01-04 08:06:49,C2571,P064,4,11.32,0.15,38.49,PayPal
T00425,2025-01-04 20:31:27,C4583,P067,3,26.06,0.0,78.18,Credit Card
T00426,2025-01-04 08:45:13,C4203,P062,1,126.29,0.0,126.29,PayPal
T00427,2025-01-04 20:28:49,C0820,P095,2,34.67,0.0,69.34,Credit Card
T00428,2025-01-04 15:00:46,C0823,P030,2,261.77,0.0,523.54,Credit Card
T00429,2025-01-04 08:48:26,C3475,P012,3,323.48,0.0,970.44,Debit Card
T00430,2025-01-04 21:33:45,C2742,P064,5,11.32,0.15,48.11,Debit Card
T00431,2025-01-04 08:33:58,C0405,P019,1,322.14,0.0,322.14,Credit Card
T00432,2025-01-04 14:00:41,C2051,P066,4,25.42,0.0,101.68,Debit Card
T00433,2025-01-04 09:34:49,C4325,P087,2,25.35,0.0,50.7,Debit Card
T00434,2025-01-04 10:12:22,C3825,P100,3,275.17,0.0,825.51,PayPal
T00435,2025-01-04 09:02:21,C3559,P069,1,44.4,0.0,44.4,PayPal
T00436,2025-01-04 11:48:07,C1505,P045,3,400.57,0.0,1201.71,Credit Card
T00437,2025-01-04 14:07:56,C3413,P049,3,58.69,0.0,176.07,Credit Card
T00438,2025-01-04 16:34:46,C3465,P076,1,38.94,0.0,38.94,PayPal
T00439,2025-01-04 18:40:42,C3544,P069,1,44.4,0.0,44.4,Debit Card
T00440,2025-01-04 13:41:41,C0245,P068,2,193.06,0.15,328.2,Credit Card
T00441,2025-01-04 09:44:16,C3726,P065,2,10.26,0.0,20.52,Credit Card
T00442,2025-01-04 11:56:17,C1445,P024,3,533.86,0.15,1361.34,PayPal
T00443,2025-01-04 08:17:06,C4569,P030,1,261.77,0.0,261.77,Credit Card
T00444,2025-01-04 20:04:15,C4703,P056,2,110.57,0.0,221.14,Credit Card
T00445,2025-01-04 12:09:28,C1377,P011,4,413.83,0.0,1655.32,Credit Card
T00446,2025-01-04 20:15:03,C0779,P070,1,347.66,0.0,347.66,Debit Card
T00447,2025-01-04 08:07:27,C3464,P049,1,58.69,0.0,58.69,PayPal
T00448,2025-01-04 08:57:27,C0132,P030,1,261.77,0.0,261.77,PayPal
T00449,2025-01-04 10:49:01,C4134,P091,1,264.84,0.0,264.84,Credit Card
T00450,2025-01-04 16:56:36,C3627,P064,1,11.32,0.15,9.62,Credit Card
T00451,2025-01-04 18:45:17,C1630,P019,1,322.14,0.0,322.14,Credit Card
T00452,2025-01-04 17:38:39,C2294,P014,3,142.42,0.0,427.26,Credit Card
T00453,2025-01-04 19:56:19,C4849,P070,2,347.66,0.0,695.32,Credit Card
T00454,2025-01-04 08:06:54,C4684,P071,4,405.93,0.0,1623.72,Credit Card
T00455,2025-01-04 08:03:35,C2521,P059,2,97.38,0.0,194.76,PayPal
T00456,2025-01-04 19:29:00,C4182,P074,2,57.6,0.0,115.2,Credit Card
T00457,2025-01-04 14:34:11,C0474,P064,3,11.32,0.15,28.87,PayPal
T00458,2025-01-04 08:15:27,C0882,P087,4,25.35,0.0,101.4,Debit Card
T00459,2025-01-04 21:54:34,C2544,P083,2,16.16,0.0,32.32,Credit Card
T00460,2025-01-04 10:28:28,C3245,P064,1,11.32,0.15,9.62,Credit Card
T00461,2025-01-04 10:15:03,C2866,P007,1,233.2,0.0,233.2,Credit Card
T00462,2025-01-04 12:48:50,C0805,P092,1,381.53,0.0,381.53,Credit Card
T00463,2025-01-04 19:00:18,C4827,P096,5,22.83,0.0,114.15,Credit Card
T00464,2025-01-04 10:51:43,C4176,P012,2,323.48,0.0,646.96,Debit Card
T00465,2025-01-04 17:11:16,C2858,P098,2,274.32,0.0,548.64,Credit Card
T00466,2025-01-04 12:27:35,C0713,P076,1,38.94,0.0,38.94,Credit Card
T00467,2025-01-04 20:04:37,C4676,P065,1,10.26,0.0,10.26,Credit Card
T00468,2025-01-04 10:14:02,C2850,P029,2,110.8,0.0,221.6,Credit Card
T00469,2025-01-04 20:04:20,C1375,P051,1,83.85,0.0,83.85,Debit Card
T00470,2025-01-04 16:22:46,C2300,P010,1,264.25,0.0,264.25,Credit Card
T00471,2025-01-04 13:33:40,C1251,P095,3,34.67,0.0,104.01,PayPal
T00472,2025-01-04 17:46:30,C0842,P076,1,38.94,0.0,38.94,PayPal
T00473,2025-01-04 10:06:39,C3177,P003,2,65.81,0.15,111.88,Debit Card
T00474,2025-01-04 20:56:31,C0861,P050,1,319.97,0.0,319.97,Credit Card
T00475,2025-01-04 21:52:21,C1227,P083,1,16.16,0.0,16.16,Credit Card
T00476,2025-01-04 13:20:44,C1725,P014,2,142.42,0.0,284.84,PayPal
T00477,2025-01-04 14:48:46,C4445,P072,5,568.79,0.0,2843.95,Credit Card
T00478,2025-01-04 12:26:09,C4473,P100,5,275.17,0.0,1375.85,Credit Card
T00479,2025-01-04 13:43:50,C1412,P065,1,10.26,0.0,10.26,Debit Card
T00480,2025-01-04 09:03:44,C1191,P001,1,112.89,0.0,112.89,PayPal
T00481,2025-01-04 10:37:37,C3532,P045,2,400.57,0.0,801.14,PayPal
T00482,2025-01-04 11:59:03,C2824,P033,2,35.02,0.15,59.53,Credit Card
T00483,2025-01-04 20:09:31,C3010,P030,1,261.77,0.0,261.77,Credit Card
T00484,2025-01-04 17:42:44,C4835,P020,2,73.97,0.0,147.94,Debit Card
T00485,2025-01-04 17:10:49,C4365,P020,1,73.97,0.0,73.97,Credit Card
T00486,2025-01-04 14:08:12,C2329,P019,4,322.14,0.0,1288.56,Credit Card
T00487,2025-01-04 16:41:17,C3680,P014,1,142.42,0.0,142.42,Credit Card
T00488,2025-01-04 16:36:46,C2966,P066,3,25.42,0.0,76.26,Debit Card
T00489,2025-01-04 18:27:05,C4679,P064,1,11.32,0.15,9.62,Credit Card
T00490,2025-01-05 08:13:46,C1881,P068,1,193.06,0.15,164.1,Credit Card
T00491,2025-01-05 20:38:14,C3276,P098,3,274.32,0.0,822.96,PayPal
T00492,2025-01-05 15:04:21,C2735,P100,2,275.17,0.0,550.34,PayPal
T00493,2025-01-05 11:30:18,C3408,P060,3,119.53,0.0,358.59,Credit Card
T00494,2025-01-05 10:17:57,C0241,P007,2,233.2,0.0,466.4,Credit Card
T00495,2025-01-05 13:08:29,C2743,P069,1,44.4,0.0,44.4,Credit Card
T00496,2025-01-05 10:16:41,C3205,P060,4,119.53,0.0,478.12,Debit Card
T00497,2025-01-05 08:03:30,C4442,P052,1,29.02,0.0,29.02,PayPal
T00498,2025-01-05 21:32:57,C4051,P011,2,413.83,0.0,827.66,Debit Card
T00499,2025-01-05 09:51:35,C3236,P079,2,295.86,0.15,502.96,Credit Card
T00500,2025-01-05 18:59:55,C4008,P068,3,193.06,0.15,492.3,Credit Card
T00501,2025-01-05 11:50:35,C2937,P035,1,203.1,0.15,172.64,PayPal
T00502,2025-01-05 12:20:12,C3032,P033,1,35.02,0.15,29.77,PayPal
T00503,2025-01-05 11:41:49,C1705,P095,1,34.67,0.0,34.67,Credit Card
T00504,2025-01-05 10:25:25,C2544,P066,1,25.42,0.0,25.42,Debit Card
T00505,2025-01-05 10:36:10,C0665,P071,5,405.93,0.0,2029.65,Credit Card
T00506,2025-01-05 09:30:17,C2499,P070,1,347.66,0.0,347.66,PayPal
T00507,2025-01-05 18:43:15,C1798,P030,1,261.77,0.0,261.77,PayPal
T00508,2025-01-05 17:01:58,C1291,P017,1,24.84,0.0,24.84,Debit Card
T00509,2025-01-05 13:31:55,C3820,P066,1,25.42,0.0,25.42,Credit Card
T00510,2025-01-05 17:47:47,C1980,P100,1,275.17,0.0,275.17,PayPal
T00511,2025-01-05 13:35:07,C2988,P070,1,347.66,0.0,347.66,PayPal
T00512,2025-01-05 11:42:24,C1563,P030,1,261.77,0.0,261.77,Credit Card
T00513,2025-01-05 15:43:30,C2134,P063,1,119.39,0.0,119.39,PayPal
T00514,2025-01-05 11:38:44,C1105,P030,4,261.77,0.0,1047.08,Credit Card
T00515,2025-01-05 18:09:26,C2315,P035,1,203.1,0.15,172.64,Credit Card
T00516,2025-01-05 16:37:16,C3298,P096,1,22.83,0.0,22.83,Credit Card
T00517,2025-01-05 20:37:55,C2044,P011,2,413.83,0.0,827.66,Credit Card
T00518,2025-01-05 16:16:12,C2283,P030,1,261.77,0.0,261.77,Debit Card
T00519,2025-01-05 12:14:47,C2079,P079,1,295.86,0.15,251.48,Credit Card
T00520,2025-01-05 12:23:06,C2802,P065,1,10.26,0.0,10.26,Credit Card
T00521,2025-01-05 12:44:59,C1781,P071,2,405.93,0.0,811.86,Credit Card
T00522,2025-01-05 13:39:21,C0260,P012,1,323.48,0.0,323.48,PayPal
T00523,2025-01-05 17:52:09,C3819,P006,1,75.19,0.0,75.19,Credit Card
T00524,2025-01-05 08:11:07,C1323,P095,1,34.67,0.0,34.67,PayPal
T00525,2025-01-05 15:21:38,C3055,P059,1,97.38,0.0,97.38,PayPal
T00526,2025-01-05 14:46:43,C4239,P008,3,14.63,0.15,37.31,PayPal
T00527,2025-01-05 18:47:33,C3559,P050,2,319.97,0.0,639.94,PayPal
T00528,2025-01-05 21:15:13,C1598,P088,1,300.3,0.15,255.26,Credit Card
T00529,2025-01-05 13:54:55,C2622,P069,3,44.4,0.0,133.2,Credit Card
T00530,2025-01-05 20:49:09,C2284,P070,1,347.66,0.0,347.66,PayPal
T00531,2025-01-05 15:26:46,C0706,P001,1,112.89,0.0,112.89,Credit Card
T00532,2025-01-05 09:08:47,C1632,P095,1,34.67,0.0,34.67,Credit Card
T00533,2025-01-05 09:30:46,C1992,P064,1,11.32,0.15,9.62,Debit Card
T00534,2025-01-05 10:55:10,C0569,P014,1,142.42,0.0,142.42,Credit Card
T00535,2025-01-05 13:28:56,C0808,P027,2,91.73,0.0,183.46,Credit Card
T00536,2025-01-05 15:09:05,C2583,P004,1,316.5,0.0,316.5,PayPal
T00537,2025-01-05 10:34:49,C4503,P095,1,34.67,0.0,34.67,Credit Card
T00538,2025-01-05 15:57:28,C3344,P024,1,533.86,0.15,453.78,Cash
T00539,2025-01-05 12:40:04,C3118,P002,1,106.0,0.0,106.0,Credit Card
T00540,2025-01-05 12:23:14,C1926,P061,3,120.66,0.15,307.68,PayPal
T00541,2025-01-05 15:27:33,C2302,P017,2,24.84,0.0,49.68,PayPal
T00542,2025-01-05 15:12:54,C0933,P071,1,405.93,0.0,405.93,PayPal
T00543,2025-01-05 19:31:59,C4868,P064,4,11.32,0.15,38.49,PayPal
T00544,2025-01-05 13:28:02,C3798,P011,2,413.83,0.0,827.66,Credit Card
T00545,2025-01-05 12:49:10,C0293,P014,1,142.42,0.0,142.42,Credit Card
T00546,2025-01-05 21:47:40,C0961,P056,1,110.57,0.0,110.57,Credit Card
T00547,2025-01-05 12:55:52,C2979,P035,3,203.1,0.15,517.9,PayPal
T00548,2025-01-05 17:08:43,C4851,P011,4,413.83,0.0,1655.32,Credit Card
T00549,2025-01-05 18:00:37,C2646,P006,1,75.19,0.0,75.19,Credit Card
T00550,2025-01-05 20:55:27,C4505,P062,4,126.29,0.0,505.16,Cash
T00551,2025-01-05 14:30:01,C1892,P059,4,97.38,0.0,389.52,Credit Card
T00552,2025-01-05 20:17:15,C1396,P076,5,38.94,0.0,194.7,Debit Card
T00553,2025-01-05 18:41:16,C4763,P070,1,347.66,0.0,347.66,Credit Card
T00554,2025-01-05 08:46:34,C0860,P057,1,191.35,0.0,191.35,PayPal
T00555,2025-01-05 10:58:23,C3683,P015,1,22.07,0.0,22.07,Debit Card
T00556,2025-01-05 16:36:48,C2124,P097,1,94.74,0.15,80.53,PayPal
T00557,2025-01-05 21:17:26,C0867,P051,2,83.85,0.0,167.7,Credit Card
T00558,2025-01-05 11:40:46,C1966,P052,2,29.02,0.0,58.04,PayPal
T00559,2025-01-05 19:20:40,C4878,P068,1,193.06,0.15,164.1,Cash
T00560,2025-01-05 20:44:32,C1103,P068,3,193.06,0.15,492.3,Credit Card
T00561,2025-01-05 16:23:12,C4916,P033,2,35.02,0.15,59.53,Debit Card
T00562,2025-01-05 21:45:42,C4384,P072,1,568.79,0.0,568.79,Credit Card
T00563,2025-01-05 08:54:45,C2354,P021,4,133.8,0.0,535.2,PayPal
T00564,2025-01-05 12:57:23,C2993,P072,3,568.79,0.0,1706.37,PayPal
T00565,2025-01-05 11:49:00,C0670,P022,3,95.21,0.15,242.79,Credit Card
T00566,2025-01-05 14:32:56,C4316,P069,1,44.4,0.0,44.4,Credit Card
T00567,2025-01-05 08:53:01,C1222,P045,1,400.57,0.0,400.57,PayPal
T00568,2025-01-05 18:30:53,C2295,P069,2,44.4,0.0,88.8,Credit Card
T00569,2025-01-05 13:15:36,C4584,P064,4,11.32,0.15,38.49,PayPal
T00570,2025-01-05 12:55:06,C0741,P062,2,126.29,0.0,252.58,Debit Card
T00571,2025-01-05 12:35:00,C4795,P014,1,142.42,0.0,142.42,Credit Card
T00572,2025-01-05 21:17:41,C2474,P037,2,104.73,0.0,209.46,Credit Card
T00573,2025-01-05 14:25:10,C2924,P089,1,108.08,0.0,108.08,Credit Card
T00574,2025-01-05 08:56:37,C4559,P034,1,226.84,0.0,226.84,Debit Card
T00575,2025-01-05 12:21:12,C0360,P012,1,323.48,0.0,323.48,Credit Card
T00576,2025-01-05 08:49:06,C3209,P062,2,126.29,0.0,252.58,Debit Card
T00577,2025-01-05 13:06:11,C2238,P002,1,106.0,0.0,106.0,Credit Card
T00578,2025-01-05 13:22:47,C0610,P082,1,25.4,0.15,21.59,Credit Card
T00579,2025-01-05 14:53:07,C2409,P012,3,323.48,0.0,970.44,Debit Card
T00580,2025-01-05 21:54:08,C0651,P074,3,57.6,0.0,172.8,PayPal
T00581,2025-01-05 20:20:43,C2235,P098,1,274.32,0.0,274.32,Credit Card
T00582,2025-01-05 19:13:07,C0018,P008,1,14.63,0.15,12.44,Credit Card
T00583,2025-01-05 15:55:35,C4381,P044,1,310.01,0.0,310.01,PayPal
T00584,2025-01-05 16:25:19,C2715,P019,2,322.14,0.0,644.28,Debit Card
T00585,2025-01-05 13:58:05,C4778,P023,4,102.13,0.0,408.52,Credit Card
T00586,2025-01-05 09:59:22,C2074,P074,1,57.6,0.0,57.6,PayPal
T00587,2025-01-05 20:38:32,C4636,P098,2,274.32,0.0,548.64,PayPal
T00588,2025-01-05 20:20:40,C2711,P002,1,106.0,0.0,106.0,PayPal
T00589,2025-01-05 17:04:57,C0047,P082,2,25.4,0.15,43.18,Debit Card
T00590,2025-01-05 14:08:59,C2782,P015,1,22.07,0.0,22.07,Credit Card
T00591,2025-01-05 20:32:24,C1897,P019,3,322.14,0.0,966.42,PayPal
T00592,2025-01-05 11:46:16,C4588,P091,4,264.84,0.0,1059.36,Cash
T00593,2025-01-05 15:46:18,C4412,P064,1,11.32,0.15,9.62,Credit Card
T00594,2025-01-05 18:07:05,C3218,P076,1,38.94,0.0,38.94,Debit Card
T00595,2025-01-05 13:07:56,C2047,P012,2,323.48,0.0,646.96,Credit Card
T00596,2025-01-05 15:59:54,C4521,P050,1,319.97,0.0,319.97,Credit Card
T00597,2025-01-05 10:51:40,C0760,P014,1,142.42,0.0,142.42,Credit Card
T00598,2025-01-05 18:19:23,C0332,P030,3,261.77,0.0,785.31,Debit Card
T00599,2025-01-05 13:04:15,C2852,P076,1,38.94,0.0,38.94,PayPal
T00600,2025-01-05 14:32:09,C2563,P030,1,261.77,0.0,261.77,Debit Card
T00601,2025-01-05 10:04:51,C4517,P011,2,413.83,0.0,827.66,Credit Card
T00602,2025-01-05 10:50:40,C1120,P021,1,133.8,0.0,133.8,Credit Card
T00603,2025-01-05 12:02:58,C0395,P070,3,347.66,0.0,1042.98,PayPal
T00604,2025-01-05 12:27:40,C3413,P063,1,119.39,0.0,119.39,Credit Card
T00605,2025-01-05 10:15:52,C0433,P063,2,119.39,0.0,238.78,Credit Card
T00606,2025-01-05 09:07:45,C2133,P002,1,106.0,0.0,106.0,Credit Card
T00607,2025-01-05 13:11:23,C3748,P015,3,22.07,0.0,66.21,Credit Card
T00608,2025-01-05 08:17:22,C4509,P082,4,25.4,0.15,86.36,Credit Card
T00609,2025-01-05 14:59:26,C3206,P090,1,273.3,0.0,273.3,Credit Card
T00610,2025-01-05 16:43:43,C0232,P042,1,164.38,0.0,164.38,Credit Card
T00611,2025-01-05 13:27:22,C1528,P017,1,24.84,0.0,24.84,PayPal
T00612,2025-01-05 11:33:24,C0352,P069,2,44.4,0.0,88.8,Debit Card
T00613,2025-01-05 18:47:00,C0032,P035,2,203.1,0.15,345.27,Cash
T00614,2025-01-05 13:09:08,C4988,P057,2,191.35,0.0,382.7,Credit Card
T00615,2025-01-05 17:09:17,C0659,P083,2,16.16,0.0,32.32,Credit Card
T00616,2025-01-05 09:59:08,C3279,P076,1,38.94,0.0,38.94,PayPal
T00617,2025-01-05 20:25:41,C1381,P026,1,158.06,0.0,158.06,Credit Card
T00618,2025-01-05 16:35:14,C3521,P063,3,119.39,0.0,358.17,Debit Card
T00619,2025-01-05 15:39:58,C0931,P007,1,233.2,0.0,233.2,Credit Card
T00620,2025-01-05 09:03:37,C1401,P017,2,24.84,0.0,49.68,PayPal
T00621,2025-01-05 11:38:44,C4525,P071,3,405.93,0.0,1217.79,Cash
T00622,2025-01-05 17:59:04,C4016,P086,1,822.2,0.0,822.2,Credit Card
T00623,2025-01-05 11:21:05,C3293,P090,1,273.3,0.0,273.3,Credit Card
T00624,2025-01-05 12:53:30,C2320,P065,2,10.26,0.0,20.52,Credit Card
T00625,2025-01-05 12:06:04,C3185,P070,1,347.66,0.0,347.66,Cash
T00626,2025-01-06 11:26:08,C2905,P096,1,22.83,0.0,22.83,Credit Card
T00627,2025-01-06 12:53:01,C0946,P076,1,38.94,0.0,38.94,Credit Card
T00628,2025-01-06 08:18:38,C4884,P016,2,54.73,0.15,93.04,Debit Card
T00629,2025-01-06 08:16:47,C1388,P062,1,126.29,0.0,126.29,Credit Card
T00630,2025-01-06 15:50:49,C0232,P065,1,10.26,0.0,10.26,Credit Card
T00631,2025-01-06 15:12:27,C1738,P086,2,822.2,0.0,1644.4,PayPal
T00632,2025-01-06 17:45:49,C2734,P016,4,54.73,0.15,186.08,Credit Card
T00633,2025-01-06 20:41:13,C0348,P014,1,142.42,0.0,142.42,Cash
T00634,2025-01-06 14:22:09,C2947,P095,1,34.67,0.0,34.67,Debit Card
T00635,2025-01-06 13:48:16,C1431,P012,1,323.48,0.0,323.48,PayPal
T00636,2025-01-06 18:10:18,C0406,P012,3,323.48,0.0,970.44,PayPal
T00637,2025-01-06 19:44:43,C2356,P014,1,142.42,0.0,142.42,Credit Card
